Date,Domain,Page Type,Tweet,Country Character,Country Competence,People Character,People Competence,Sentiment
42:56.0,twitter.com,twitter,china s increasingly aggressive authoritarianism one daunting challenges facing developing established democracies countries pushed back could done,0.24544585,0.24444072,0.2584506,0.2516628,neutral
42:55.0,twitter.com,twitter,when you re dealing life death it s whole different ball game said jarred evans professional football player china wake deadly coronavirusoutbreak he s switched helmet pads mask medical gloves,0.24172878,0.2405529,0.26720598,0.2505123,neutral
42:50.0,twitter.com,twitter,alert peer reviewed time coming chinese medical journal keep mind sars death rate percent retweet get word link pdf bottom image coronavirus chinavirus wuhan china,0.26062906,0.23964794,0.25989485,0.23982817,neutral
40:56.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,0.26010314,0.25197077,0.24682082,0.24110518,negative
40:27.0,twitter.com,twitter,first time i m sure subject saturdaybreakfast friends despite adding coconut mint supposed candiedbananafritters new respect chinese cooking,0.23916385,0.26910317,0.24110614,0.25062683,neutral
40:15.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,0.26010314,0.25197077,0.24682082,0.24110518,negative
40:05.0,twitter.com,twitter,indepth the addition chinese language saudi curriculums reveals carefully planned strategic partnership points beyond linguistic improvement crossculturalism,0.23865463,0.23828822,0.2665836,0.25647348,neutral
39:53.0,twitter.com,twitter,last week asked federal health security officials travel china given coronavirus worsening conditions since it s time consider restricting commercial travel china public health must paramount,0.23930195,0.25910237,0.244282,0.25731364,neutral
39:49.0,twitter.com,twitter,swedish media calls action attacks chinese officials media body says journalists denied visas editors receive threatening emails,0.26132998,0.25788945,0.24520043,0.23558016,negative
39:35.0,twitter.com,twitter,american airlines also suspended flights china,0.23561504,0.23374371,0.27021593,0.26042536,neutral
39:26.0,twitter.com,twitter,southcoms adm craig faller sasc testimony while russia cuba china prop illegitimate maduro dictatorship democracies world look way get venezuelan people deserve free prosperous venezuela,0.25915614,0.25316867,0.24669571,0.24097943,neutral
38:52.0,twitter.com,twitter,sars clare robinson spoke chinese government efforts suppress expression inquiry critical ccp campuses inside outside china read,0.26559296,0.23809315,0.2557225,0.24059145,neutral
38:48.0,twitter.com,twitter,last round wuhanvirus update latest number cases reached it s going get much higher numbers collected across china tomorrow suspected cases death toll,0.26170167,0.23902375,0.2572301,0.24204448,neutral
38:48.0,twitter.com,twitter,wtf horrific whats happening china authorities brutal data coronarvirus must false fakenews god help massive crimesagainsthumanity,0.26099697,0.23838085,0.25568905,0.24493313,negative
38:47.0,twitter.com,twitter,southcoms adm craig faller sasc testimony while russia cuba china prop illegitimate maduro dictatorship democracies world look way get venezuelan people deserve free prosperous venezuela,0.25915614,0.25316867,0.24669571,0.24097943,neutral
38:37.0,twitter.com,twitter,increible que esto suceda hoy happens china china,0.2600864,0.23696184,0.2596991,0.24325271,neutral
38:30.0,twitter.com,twitter,conspiracytheory trump worked china release coronavirus blame economicslowdown coronarvirus outbreak,0.25799146,0.24196348,0.25465986,0.24538524,negative
38:18.0,twitter.com,twitter,chinawuhan china stop harmingtorturing innocentstry human monster stop eating animalsstop stupid cruel dog festival,0.24064788,0.23528653,0.26723346,0.25683212,negative
38:15.0,twitter.com,twitter,new report says china cremating people secret hide full extent coronavirus cdnpoli onpoli tcot uspolitics,0.2658992,0.25425267,0.24367613,0.23617199,negative
38:14.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,0.26010314,0.25197077,0.24682082,0.24110518,negative
38:09.0,twitter.com,twitter,passengers returning china share experiences milan airport coronavirus,0.26066855,0.2381175,0.2574879,0.24372599,neutral
37:35.0,twitter.com,twitter,cnn photos give glimpse coronavirus isolation ward macao semiautonomous chinese territory seven people contracted virus china wuhan wuhancoronavirus,0.2696868,0.23445503,0.25367168,0.24218653,neutral
37:25.0,twitter.com,twitter,russia closed entire mile border china time shut travel china us said members congress calling shutting travel china amid recent coronavirusoutbreak,0.2563927,0.25472257,0.24882358,0.24006116,neutral
37:25.0,twitter.com,twitter,china imports saudiarabia oil rose,0.23274305,0.26882946,0.23635972,0.26206782,neutral
37:23.0,twitter.com,twitter,hongkongs carrie lam dismisses calls close border mainland china despite threats strike action medical sector next week coronavirus wuhancoronavirus,0.26449323,0.23882157,0.25681144,0.23987384,negative
37:22.0,twitter.com,twitter,airlines continents cancel flights china owing new coronavirus time ncov,0.26217416,0.25676754,0.24586704,0.23519132,negative
37:14.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,0.26010314,0.25197077,0.24682082,0.24110518,negative
36:37.0,twitter.com,twitter,lets wise taking precautions coronavirus lets bold opposing chinese communist party regime lets turn discrimination racism chinese people love china peoplei detest regime represses,0.23706672,0.23659222,0.26404932,0.2622917,negative
36:23.0,twitter.com,twitter,another video person literately fell dead ground ill coronavirus city wuhan hubei province china video contains disturbing footage,0.2632763,0.25761524,0.239632,0.23947649,negative
35:53.0,twitter.com,twitter,our sin accepted islam we re religious family accepted islam prayed five times day read qur an parents went mecca committed crime china,0.24218799,0.2371255,0.2651196,0.25556687,neutral
35:47.0,twitter.com,twitter,bare great responsibility people global community cui tiankai chinese ambassador,0.26874286,0.23364201,0.260535,0.23708011,neutral
35:44.0,twitter.com,twitter,expecting white house briefing coronavirus whats travel instructions tofrom china live soon,0.26171598,0.2549217,0.2468883,0.23647399,neutral
35:24.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,0.26010314,0.25197077,0.24682082,0.24110518,negative
34:52.0,twitter.com,twitter,china coronavirus spreads india philippines,0.26205936,0.25812492,0.244796,0.23501971,neutral
34:47.0,twitter.com,twitter,probably bcz turkey s trade china b remains dwarfed compared others graph among affected asians asians surprising given chinese economy feeds plus china also good market europeans esp germany,0.24227874,0.24104184,0.2620711,0.25460836,neutral
34:47.0,twitter.com,twitter,chinese communist party presents central threat times tells reporters london response question rise china,0.26271063,0.24977198,0.23701145,0.25050595,negative
34:19.0,twitter.com,twitter,excellent video cdc expert input novel coronavirus ncov january vimeo coronavirus china ncov travelrestrictions,0.26209822,0.2590998,0.24103683,0.23776518,neutral
34:19.0,twitter.com,twitter,breaking krg ministry interior ask irk citizens travel china coronarvirus spreads,0.2600538,0.25906196,0.24509694,0.23578735,neutral
33:52.0,twitter.com,twitter,sars clare robinson spoke chinese government efforts suppress expression inquiry critical ccp campuses inside outside china read,0.26559296,0.23809315,0.2557225,0.24059145,neutral
33:49.0,twitter.com,twitter,increible que esto suceda hoy happens china china,0.2600864,0.23696184,0.2596991,0.24325271,neutral
33:43.0,twitter.com,twitter,increasing china travel advisory level travel due spread novel coronavirus throughout china determination outbreak constitutes public health emergency international concern,0.2611262,0.2545062,0.24329202,0.2410755,neutral
33:35.0,twitter.com,twitter,commerce secretary says coronavirus boost economy implying workers china sick work beijing shanghai,0.2631385,0.25123298,0.25043333,0.23519516,negative
33:32.0,twitter.com,twitter,latest china hegemony daily thanks china humanrights,0.26047072,0.25984815,0.24184456,0.23783658,neutral
33:22.0,twitter.com,twitter,our sin accepted islam we re religious family accepted islam prayed five times day read qur an parents went mecca committed crime china,0.24218799,0.2371255,0.2651196,0.25556687,neutral
33:05.0,twitter.com,twitter,commerce secretary says coronavirus boost economy implying workers china sick work beijing shanghai,0.2631385,0.25123298,0.25043333,0.23519516,negative
32:55.0,twitter.com,twitter,germany s foreign office say mass detention muslim uighurs china dw s,0.26033974,0.2596204,0.24473815,0.23530172,neutral
32:51.0,twitter.com,twitter,iran suspends flights china due coronavirus iran china coronavirus,0.23416252,0.25893378,0.24881871,0.258085,neutral
32:23.0,twitter.com,twitter,last week asked federal health security officials travel china given coronavirus worsening conditions since it s time consider restricting commercial travel china public health must paramount,0.23930195,0.25910237,0.244282,0.25731364,neutral
32:15.0,twitter.com,twitter,stop harmingtorturing animalsanimals feelingsyou punished done badly chinayou sufferslaughter house workers suffer pain,0.25897175,0.23053974,0.25836596,0.2521225,negative
31:31.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,0.26010314,0.25197077,0.24682082,0.24110518,negative
31:28.0,twitter.com,twitter,overseas chinese communities britain donating money medical supplies help fight novel coronavirus china globalpandemic time,0.2614611,0.23945862,0.2534426,0.24563761,neutral
30:58.0,twitter.com,twitter,justice utah banfentanyl attorney john huber statement pending expiration emergency prohibition fentanyl analogues opioidcrisis drugtrafficking cartels mexico china huber quotes,0.2597627,0.24206069,0.2528515,0.24532512,neutral
30:51.0,twitter.com,twitter,see leaked video footage chinese messaging app wechat international red cross donated tons face masks government till point refused hand people doctors wuhan hubei province china,0.26263672,0.2613209,0.23915023,0.23689218,negative
30:50.0,twitter.com,twitter,also one thing china hiding number death caused virus credible chinese media outlet interviewed people working local cremation centers confirming many dead bodies sent directly hospitals cremation centers,0.26476642,0.2616534,0.23706524,0.23651491,negative
30:44.0,twitter.com,twitter,another video person literately fell dead ground ill coronavirus city wuhan hubei province china video contains disturbing footage,0.2632763,0.25761524,0.239632,0.23947649,negative
30:08.0,twitter.com,twitter,coronavirus doctors arrested revealing truth way guy knows china,0.26201788,0.2601771,0.2433614,0.23444368,negative
30:00.0,twitter.com,twitter,coronavirus health crisis could pummel global economy china wuhan coronavirus coronarvirus coronavirusoutbreak,0.24158083,0.23798963,0.26052734,0.25990224,negative
29:31.0,twitter.com,twitter,passengers returning china share experiences milan airport coronavirus,0.26066855,0.2381175,0.2574879,0.24372599,neutral
29:18.0,twitter.com,twitter,state department issued level travel china due coronavirus,0.2601075,0.2516015,0.24814685,0.24014422,neutral
29:00.0,twitter.com,twitter,finnair cancels flights mainland china february due coronavirusoutbreak,0.2370857,0.25964132,0.24757047,0.2557025,negative
28:44.0,twitter.com,twitter,international worry coronavirus wuhan china yes horrible torture uighur muslims chinagov don t forget innocent people locked killed sinply belief empathy chinesegov karma,0.24908683,0.2330844,0.2609327,0.25689608,negative
28:16.0,twitter.com,twitter,period uncertainty need logistics partner responsive side help resolve challenges count crane worldwide believe sense urgency thecraneway coronavirus china heretohelp,0.25984448,0.23626749,0.25846496,0.2454231,neutral
28:10.0,twitter.com,twitter,china electronic manufacturers inventorytosales ratio,0.26240295,0.2535212,0.24571821,0.23835763,neutral
27:59.0,twitter.com,twitter,increasing china travel advisory level travel due spread novel coronavirus throughout china determination outbreak constitutes public health emergency international concern,0.2611262,0.2545062,0.24329202,0.2410755,neutral
27:36.0,twitter.com,twitter,think dont know old ways like yulin festival dogs slaughtered stop entire world cannot indifferent anymore time chinese stop cruelty,0.24616912,0.23673601,0.25914833,0.25794655,negative
27:01.0,twitter.com,twitter,china china face masks facemasks areas areas hobbies leisure dystopian situation china using sharptongued drones force citizens wear face masks via,0.26097706,0.23529208,0.25918913,0.24454167,neutral
26:58.0,twitter.com,twitter,breaking advises americans avoid travel china due coronavirusoutbreak announce suspend flights china beginning coronavirus ncov,0.25803667,0.25556883,0.24454811,0.2418464,neutral
26:48.0,twitter.com,twitter,coronavirus challenge china s economy coronavirusoutbreak china,0.26107538,0.23564802,0.2609764,0.24230021,neutral
26:22.0,twitter.com,twitter,save tweet india continues sabotaging cpec harm pakistan china collaboration afghanistan extraregional powers sooner later face fierce collective winning response,0.24122223,0.26026648,0.24209252,0.25641873,neutral
25:58.0,twitter.com,twitter,save tweet india continues sabotaging cpec harm pakistan china collaboration afghanistan extraregional powers sooner later face fierce collective winning response,0.24122223,0.26026648,0.24209252,0.25641873,neutral
25:48.0,twitter.com,twitter,snakes may source wuhans seafood market virus outbreak chinavirus wuhan china coronoavirus coronavirus wuhancoronavirus snakes coronaoutbreak chinacoronavirus,0.26820835,0.22541367,0.26199785,0.24438018,neutral
25:02.0,twitter.com,twitter,trump s china deal pitched boon working class celebrated wall street titans washington post techjunkieinvest,0.26101297,0.256313,0.24495563,0.23771848,neutral
25:00.0,twitter.com,twitter,passengers returning china share experiences milan airport coronavirus,0.26066855,0.2381175,0.2574879,0.24372599,neutral
24:58.0,twitter.com,twitter,accounting global boxoffice revenue impact shutdown definitely massive one via china filmindustry coronavirus,0.24558856,0.2324268,0.26209143,0.25989327,neutral
24:46.0,twitter.com,twitter,another video person literately fell dead ground ill coronavirus city wuhan hubei province china video contains disturbing footage,0.2632763,0.25761524,0.239632,0.23947649,negative
24:44.0,twitter.com,twitter,doctors china arrested revealing truth coronavirus,0.2667107,0.2644786,0.23940118,0.22940949,negative
24:30.0,twitter.com,twitter,great investigation russia blaming usa outbreak coronavirus china,0.26325926,0.25526625,0.24505426,0.23642023,negative
24:19.0,twitter.com,twitter,china s coronavirus speak doctor baby toddler cough shortness breath you ve recently traveled china exposed someone symptoms recently china,0.2425326,0.23994882,0.2595734,0.2579452,neutral
24:14.0,twitter.com,twitter,due threat novel coronavirus recently adjusted travel advisory china level meaning individuals travel learn restrictions photo,0.25541005,0.25521332,0.24822173,0.24115488,neutral
23:56.0,twitter.com,twitter,message stranded pakistani china coronavirus coronavirusec,0.26397443,0.26188487,0.2400469,0.23409383,neutral
23:29.0,twitter.com,twitter,increible que esto suceda hoy happens china china,0.2600864,0.23696184,0.2596991,0.24325271,neutral
22:33.0,twitter.com,twitter,unitedstates state department issued travel alert china coronavirus continues rapidly spread today delta airlines announced suspensions flights china know chinas economy beginning take pretty hard hit outbreak,0.23860037,0.2599791,0.242511,0.25890952,neutral
22:19.0,twitter.com,twitter,contagion response kit time supplies ready hopefully won t need we re getting prepared coronavirus ncov ncov contagion outbreak virus china hubei wuhan pandemic,0.2630795,0.23669577,0.25843328,0.2417915,neutral
22:17.0,twitter.com,twitter,illinois farmer donates entire unsold soybean crop local food bank china tariffs trump,0.25981677,0.2552984,0.24435137,0.24053352,neutral
21:56.0,twitter.com,twitter,coronavirus chinese health experts warn patients get reinfected china,0.2683359,0.25514078,0.24042982,0.2360935,negative
21:53.0,twitter.com,twitter,dear whyareyoustillflying pillows hot meals airlines adopt preventative measures coronavirus travel china,0.26225656,0.23758185,0.25473112,0.2454305,negative
21:52.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,0.26010314,0.25197077,0.24682082,0.24110518,negative
21:36.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,0.26010314,0.25197077,0.24682082,0.24110518,negative
21:27.0,twitter.com,twitter,according chinese journalist friend press conference photo credit going rd coronavirus case ontario coronavirusoutbreak coronaviruscanada coronavirus,0.26280934,0.23665194,0.2598799,0.24065888,neutral
21:17.0,twitter.com,twitter,least two china navy plan newly constructed nuclear powered ballistic missile submarines ssbns aka boomersbombers visible satellite imagery,0.2675735,0.25598592,0.24215932,0.23428124,neutral
21:16.0,twitter.com,twitter,due threat novel coronavirus recently adjusted travel advisory china level meaning individuals travel learn restrictions photo,0.25541005,0.25521332,0.24822173,0.24115488,neutral
20:59.0,twitter.com,twitter,uprising quickly ended qing dynasty began wuhan today people china saying epidemic overwhelming regime wuhan chinas chernobyl marx told history repeats wuhancoronavirus,0.2682524,0.23601878,0.2533407,0.24238808,negative
20:45.0,twitter.com,twitter,two news items today pakistan abandons citizens caught wuhan coronavirus lockdown show solidarity china indian govt sends airindia plane doctors wuhan airlift people trapped thats difference living india pakistan,0.23733538,0.26187354,0.23917772,0.26161334,negative
20:18.0,twitter.com,twitter,vast mayority chinese stop yulin festival slaughter dogs ketpt cages tortured,0.2441942,0.23256476,0.26186177,0.26137924,negative
19:29.0,twitter.com,twitter,coronavirus crisis decoupling presidents xijinping pushing interconnected world must come together help china least also help,0.2410156,0.2578678,0.24664631,0.2544702,neutral
19:23.0,twitter.com,twitter,declares coronavirus global emergency death toll surpasses coronarvirus china,0.26322466,0.25696987,0.24141927,0.23838624,negative
19:09.0,twitter.com,twitter,finding coronavirus hiv virus insertions indicates man made virus probably created lab somewhere coroanvirus coronavirusoutbreak china wuhan hongkong,0.26571542,0.23139335,0.26049975,0.24239145,negative
18:45.0,twitter.com,twitter,year mouses pray china every day chinavirus chinesenewyear wuhanconoravirus coronavirus,0.26315662,0.23523515,0.26196545,0.23964277,neutral
18:34.0,twitter.com,twitter,china s increasingly aggressive authoritarianism one daunting challenges facing developing established democracies countries pushed back could done,0.24544585,0.24444072,0.2584506,0.2516628,neutral
18:29.0,twitter.com,twitter,finding coronavirus hiv virus insertions indicates man made virus probably created lab somewhere coroanvirus coronavirusoutbreak china wuhan hongkong,0.26571542,0.23139335,0.26049975,0.24239145,negative
17:55.0,twitter.com,twitter,prochinese communist thugs brutalize hongkongprotesters peacefully protesting chinas influence intimidation tactic straight communist playbook,0.26097873,0.2369077,0.25596488,0.2461487,negative
17:46.0,twitter.com,twitter,another video person literately fell dead ground ill coronavirus city wuhan hubei province china video contains disturbing footage,0.2632763,0.25761524,0.239632,0.23947649,negative
17:11.0,twitter.com,twitter,pilots union sues americanairlines halt uschina flights via,0.24064045,0.2398502,0.260582,0.25892735,neutral
16:55.0,twitter.com,twitter,dual language learning translates higher test scores academic achievement proven curricula proven results renascence school international learn rsi advantage chinese spanish bilingual languageimmersion,0.23753138,0.26824293,0.24082945,0.25339618,neutral
16:27.0,twitter.com,twitter,send experts china think regime gratefulit undoubtedly even hostile afterwardbut whether like together wuhancoronavirus,0.2616655,0.23479643,0.26065406,0.24288401,neutral
16:26.0,twitter.com,twitter,military personnel arrived wuhan military world games october first coronavirus case appeared two weeks later november coronavirus incubation period days china bioweapon,0.26411498,0.2588702,0.2425407,0.23447412,neutral
16:23.0,twitter.com,twitter,shocking evidence people hubei province dropping onto floor ill coronavirus china,0.26078728,0.25058895,0.2463201,0.24230365,negative
16:05.0,twitter.com,twitter,photos people set evacuated china turkey brought bus airport wuhan,0.2302257,0.2625407,0.24682005,0.26041356,neutral
16:02.0,twitter.com,twitter,due threat novel coronavirus recently adjusted travel advisory china level meaning individuals travel learn restrictions photo,0.25541005,0.25521332,0.24822173,0.24115488,neutral
16:01.0,twitter.com,twitter,risk communication whatever want call coronarvirus issue revealing racism misunderstanding ignorance china chinese others general ashamed reading idiotic comments china people,0.26157212,0.24099328,0.2546366,0.24279802,negative
15:42.0,twitter.com,twitter,roche distributes coronavirus test free charge china,0.2602778,0.23818694,0.26016793,0.24136727,neutral
15:35.0,twitter.com,twitter,china maybe cremating people died coronavirus hide real death toll reported china building crematoriums across eastturkistan xinjiang suspected cremate uyghurs died concentrationcamps,0.26330176,0.25616774,0.24107553,0.23945497,negative
15:23.0,twitter.com,twitter,coronavirus myanmar turns back chinese flight guangzhou passenger symptoms quarantined yangon china southern jet sent home almost everyone board friday one passenger flu symptoms fooling around here,0.2591199,0.2409196,0.25597823,0.24398223,neutral
15:17.0,twitter.com,twitter,photos people set evacuated china turkey brought bus airport wuhan,0.2302257,0.2625407,0.24682005,0.26041356,neutral
15:12.0,twitter.com,twitter,our sin accepted islam we re religious family accepted islam prayed five times day read qur an parents went mecca committed crime china,0.24218799,0.2371255,0.2651196,0.25556687,neutral
15:00.0,twitter.com,twitter,declares coronavirus international emergency china wuhan coronavirus chinavirus coronavirusoutbreak wuhancoronavirus,0.26481324,0.23332506,0.2588654,0.24299629,neutral
14:46.0,twitter.com,twitter,watch live response coronavirus outbreak china began building new hospitals wuhan huoshenshan hospital capacity beds expected put use sunday,0.25867143,0.2582734,0.24253139,0.24052383,neutral
14:43.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,0.26010314,0.25197077,0.24682082,0.24110518,negative
14:36.0,twitter.com,twitter,russia closed entire mile border china time shut travel china us said members congress calling shutting travel china amid recent coronavirusoutbreak,0.2563927,0.25472257,0.24882358,0.24006116,neutral
14:17.0,twitter.com,twitter,new piece much china lockdown either quarantine selfquarantine everyones watching livestreams wuhan hospitals built creating nicknames fan art hero construction vehicles bob builder china style,0.26283765,0.23573047,0.26015192,0.24127989,neutral
13:34.0,twitter.com,twitter,russia increasingly china actively using disinformation related interference tactics undermine european democracy disinfohorizon thanks event lets,0.25632215,0.25592053,0.24457595,0.24318138,neutral
13:18.0,twitter.com,twitter,russia closed entire mile border china time shut travel china us said members congress calling shutting travel china amid recent coronavirusoutbreak,0.2563927,0.25472257,0.24882358,0.24006116,neutral
13:15.0,twitter.com,twitter,china fearing infected coronavirus chinese man presses elevator buttons lighter instead fingers coronarovirus corona coronavirusfacts coronavirusuk coronavirusindia coronavirusoutbreak wuhan wuhanflu wuhanchina wuhan trump,0.26678568,0.23204663,0.26115793,0.24000977,negative
12:52.0,twitter.com,twitter,our sin accepted islam we re religious family accepted islam prayed five times day read qur an parents went mecca committed crime china,0.24218799,0.2371255,0.2651196,0.25556687,neutral
12:46.0,twitter.com,twitter,ordered got china fail seal pillow,0.23507458,0.2641199,0.24198082,0.2588247,neutral
11:54.0,twitter.com,twitter,exactly one week since china began working bed hospital wuhan video site today shows complete transformation would hopefully save lives people affected wuhanvirus cornoavirus ncov,0.26412395,0.25867763,0.23946133,0.23773713,negative
11:09.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,0.26010314,0.25197077,0.24682082,0.24110518,negative
10:33.0,twitter.com,twitter,nurses fighting frontline coronavirus outbreak wuhan look take masks coronavirus china coronavirusoutbreak,0.2651241,0.23389128,0.2595983,0.24138632,negative
10:33.0,twitter.com,twitter,countries imposed various degrees travel restrictionsairport measures towards chinese passport holders travellers coming frompassing china see thread list jan am beijing time provided xinhua news agency coronavirus wuhan,0.26099598,0.2553244,0.24261312,0.24106647,neutral
09:46.0,twitter.com,twitter,team doctors air india staffs receive indians special flight wuhan coronavirusoutbreak china,0.26119816,0.25646535,0.24147741,0.24085906,neutral
09:38.0,twitter.com,twitter,ukraines embassy china said january ukrainian citizens contacted diplomats province hubei epicenter coronavirusoutbreak want evacuated embassy responded interfaxukraine request,0.23805133,0.25931987,0.24714103,0.2554877,neutral
09:06.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,0.26010314,0.25197077,0.24682082,0.24110518,negative
08:49.0,twitter.com,twitter,kungheifatchoi commiserate china traumatized coronavirus celebrate chinese yearoftherat mistress artgallery rats feat rat hero levparnas video ripgop,0.24242204,0.23430283,0.26460466,0.25867045,neutral
08:48.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,0.26010314,0.25197077,0.24682082,0.24110518,negative
08:39.0,twitter.com,twitter,another video person literately fell dead ground ill coronavirus city wuhan hubei province china video contains disturbing footage,0.2632763,0.25761524,0.239632,0.23947649,negative
08:38.0,twitter.com,twitter,i m wearing mask recommended government and don t want catch virus china today don t put one you re outlier latest notice got government wuhancoronavirus,0.24086027,0.23785648,0.2639395,0.25734368,negative
08:29.0,twitter.com,twitter,new updated travel advisory novel coronavirus travellers advised refrain travelling china ncov,0.2605862,0.2519396,0.24783076,0.23964348,neutral
07:50.0,twitter.com,twitter,coronavirus outbreak virus china declared global emergency,0.2379476,0.25920236,0.24401575,0.2588343,negative
07:39.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,0.26010314,0.25197077,0.24682082,0.24110518,negative
07:34.0,twitter.com,twitter,coincidence trudeau openly expressed admiration china,0.23607829,0.26626167,0.24339136,0.25426868,neutral
07:09.0,twitter.com,twitter,united airlines suspending flights china mar ual wuhancoronavirus,0.26275724,0.23773763,0.25934663,0.24015845,neutral
07:06.0,twitter.com,twitter,coronavirus myanmar turns back chinese flight guangzhou passenger symptoms quarantined yangon china southern jet sent home almost everyone board friday one passenger flu symptoms fooling around here,0.2591199,0.2409196,0.25597823,0.24398223,neutral
06:43.0,twitter.com,twitter,due threat novel coronavirus recently adjusted travel advisory china level meaning individuals travel learn restrictions photo,0.25541005,0.25521332,0.24822173,0.24115488,neutral
06:39.0,twitter.com,twitter,due threat novel coronavirus recently adjusted travel advisory china level meaning individuals travel learn restrictions photo,0.25541005,0.25521332,0.24822173,0.24115488,neutral
06:37.0,twitter.com,twitter,breaking advises americans avoid travel china due coronavirusoutbreak announce suspend flights china beginning coronavirus ncov,0.25803667,0.25556883,0.24454811,0.2418464,neutral
06:36.0,twitter.com,twitter,increasing china travel advisory level travel due spread novel coronavirus throughout china determination outbreak constitutes public health emergency international concern,0.2611262,0.2545062,0.24329202,0.2410755,neutral
06:25.0,twitter.com,twitter,first batch indian passengers air india special flight wuhan china coronavirus coronavirusindia chinavirus ndtvexclusive ndtv x,0.26454607,0.23550457,0.2589383,0.241011,neutral
06:24.0,twitter.com,twitter,robot serving meals amid novel coronavirus outbreak robots deployed deliver meals citizens isolation hotel hangzhou china people isolated suspicion coronavirus coronavirusoutbreak coronaviruswho,0.26473933,0.23162104,0.25811493,0.24552469,neutral
06:22.0,twitter.com,twitter,foreign minister coronavirus today plane federal armed forces departed china evacuate german citizens wuhan relieved able help citizens difficult situation,0.26053503,0.26021013,0.24634576,0.2329091,neutral
06:11.0,twitter.com,twitter,brussels around please join nd feb sunday protest chinas oppression stayinsolidaritywithuyghurs standwithuyghurs ghuljamassacre closethecamps freeuyghurs virusthreatincamps nomoresilence,0.26065215,0.22845055,0.25708976,0.25380746,neutral
05:51.0,twitter.com,twitter,orwellian dystopian words uttered social media today reaction patrol drones flying around china ordering people put face masks inside amid coronavirus outbreak,0.2637431,0.25791678,0.24416076,0.23417932,negative
05:40.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,0.26010314,0.25197077,0.24682082,0.24110518,negative
05:08.0,twitter.com,twitter,children easily make progress individual next steps statement focal point educators day eyfs sparkchina china eyfsspark besa,0.24218608,0.24135965,0.2634264,0.25302783,neutral
05:03.0,twitter.com,twitter,mca presents futurology ss show featured chinese fashiondesigners makopink joliydor collection quirky hats article magazine ss fashionshow lfwss lfw,0.26210907,0.2614961,0.23941419,0.2369807,neutral
04:51.0,twitter.com,twitter,shocking evidence people hubei province dropping onto floor ill coronavirus china,0.26078728,0.25058895,0.2463201,0.24230365,negative
04:40.0,twitter.com,twitter,foreign minister coronavirus today plane federal armed forces departed china evacuate german citizens wuhan relieved able help citizens difficult situation,0.26053503,0.26021013,0.24634576,0.2329091,neutral
04:37.0,twitter.com,twitter,coronavirus thread virushit wuhan laboratories linked chinese biowarfare program coronavirus maybe originated wuhan laboratory linked china s covert biological weapons program says israeli biological warfare expert,0.2614559,0.26017085,0.24001388,0.23835933,neutral
04:26.0,twitter.com,twitter,tesla china donates m local cdc fight novel coronavirus outbreak hope overcome difficulties together overcome challenges special period thank tsla tesla china coronavirus,0.24157687,0.23640016,0.26335096,0.25867203,neutral
04:15.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,0.26010314,0.25197077,0.24682082,0.24110518,negative
04:00.0,twitter.com,twitter,keeps giving video footages people dropping towards ground china coronarvirus,0.26421148,0.26220196,0.24169737,0.23188916,negative
03:57.0,twitter.com,twitter,reversal allow experts china suggests beijings desperation offthecharts wuhancoronavirus,0.26040688,0.24300562,0.25198674,0.24460077,neutral
03:55.0,twitter.com,twitter,flight arrived toronto canada said one could get plane reports people monitored fever flight flight number unknown coronarvirus china,0.26049128,0.25413063,0.24294525,0.2424328,negative
03:55.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,0.26010314,0.25197077,0.24682082,0.24110518,negative
