Country Character,Country Competence,People Character,People Competence,Tweet
0.26877662539482117,0.23467132449150085,0.25578367710113525,0.2407684028148651,coronavirus sections mirror many common flu virae middle section however completely dissimilar confirmed hiv genomes found virus reason clearly manmade wuhan china pandemic
0.26855558156967163,0.25450459122657776,0.23961597681045532,0.23732390999794006,american carrier flying china wuhancoronavirus
0.26214006543159485,0.2534169554710388,0.243878573179245,0.24056442081928253,china dept state may staging additional evacuation flights citizens reimbursable basis leaving wuhan tianhe intl airport feb individuals subject cdc screening strong possibility quarantine info
0.2643756568431854,0.2376217246055603,0.2556297481060028,0.24237291514873505,breaking citizen returning america hubei province previous two weeks subject days mandatory quarantine white house announces abc coronavirus coronavirusoutbreak hubei wuhan china
0.23416252434253693,0.25893378257751465,0.24881871044635773,0.2580850124359131,iran suspends flights china due coronavirus iran china coronavirus
0.23863907158374786,0.26176783442497253,0.24148838222026825,0.25810474157333374,guangdong province still selling wildlife meat freaking hell get giraffes fxxk babies sell meat markets china disgrace planet
0.26502010226249695,0.23780235648155212,0.25424790382385254,0.24292969703674316,wynn mgm exposure greater china others big tech names aapl intc qcom avgo nvda nqf nqf recycling tradewar analysis evaluate spx exposure china coronavirus
0.2585747241973877,0.2572617828845978,0.2421787530183792,0.2419847846031189,china surely continue employ totalitarian measures like drones cameras speakers epidemic regime unlikely give means control people especially recriminations dominate national conversation wuhancoronavirusoutbreak
0.2597753405570984,0.23763704299926758,0.25803348422050476,0.24455414712429047,human rights violations scope scale taking place europe one would expect muslim countries erupted protest far little response abuses taking place china
0.26283764839172363,0.23573046922683716,0.2601519227027893,0.24127988517284393,new piece much china lockdown either quarantine selfquarantine everyones watching livestreams wuhan hospitals built creating nicknames fan art hero construction vehicles bob builder china style
0.2625606060028076,0.258648157119751,0.23944976925849915,0.23934146761894226,crows reported flying cities hubei henan tianjin places china good explained previous tweets tweet tweet
0.2647605836391449,0.23155173659324646,0.2613714635372162,0.24231624603271484,pictures coronavirus epicentre city wuhan become ghost town following lockdown wuhan china chinavirus wuhancoronavirus coronoavirus coronaoutbreak chinacoronavirus
0.25889432430267334,0.23792120814323425,0.25724083185195923,0.24594365060329437,breaking bans travelers whos china last days coronovirusoutbreak put monitored selfquarantine
0.26048898696899414,0.23518316447734833,0.25853896141052246,0.24578890204429626,emergingtech fueling edtech china via iot makeyourownlane facialrecognition
0.26100942492485046,0.2515462636947632,0.2475919872522354,0.23985230922698975,china avoid nonessential travel china due imposition travel restrictions quarantines parts country order limit spread novel coronavirus monitor news latest developments evolving situation
0.26214006543159485,0.2534169554710388,0.243878573179245,0.24056442081928253,china dept state may staging additional evacuation flights citizens reimbursable basis leaving wuhan tianhe intl airport feb individuals subject cdc screening strong possibility quarantine info
0.2627187669277191,0.2562320828437805,0.2418285757303238,0.23922061920166016,home made facemask plz coronarovirus china deadlineday
0.26339074969291687,0.25221914052963257,0.24520893394947052,0.23918114602565765,life inside hubei province china coronavirus emergency
0.23989853262901306,0.2363181710243225,0.2657064199447632,0.25807687640190125,house churches subjected increasing persecution china
0.23906587064266205,0.23851925134658813,0.2687017023563385,0.2537131905555725,enjoy chinese new year year rat
0.26066163182258606,0.2542170584201813,0.24452391266822815,0.2405974119901657,rise fall emerging markets per capita gdp rise special colours bric countries brazil russia india china
0.25646334886550903,0.25493302941322327,0.2458266317844391,0.2427770346403122,social scores may reward punish citizens china digital tech technology cybersecurity augmentedreality innovation mobile internet electronics infosec
0.24318818747997284,0.23735830187797546,0.26971372961997986,0.2497398406267166,picking chinese takeout dinner leftovers eat treating
0.26010313630104065,0.2519707679748535,0.2468208223581314,0.24110518395900726,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown
0.2608959972858429,0.2588585317134857,0.24068379402160645,0.23956160247325897,entered hubei province coronarvirus outbreak started virtually nobody streets checkpoint police said won t let back looks like entire province hubei population million locked downchina
0.23597970604896545,0.26137468218803406,0.24133439362049103,0.26131120324134827,country arms race led usa china via machinelearning deeplearning iot mpgvip robotics iiot autonomousvehicles datascience ir
0.2631370425224304,0.26310333609580994,0.24135415256023407,0.23240545392036438,students stranded coronavirus lockdown left dozens students stranded china
0.2554100453853607,0.25521332025527954,0.2482217252254486,0.24115487933158875,due threat novel coronavirus recently adjusted travel advisory china level meaning individuals travel learn restrictions photo
0.2409413456916809,0.236277237534523,0.2653486132621765,0.257432758808136,indeed ccp want remain power reputation china even time crisis like wuhancoronavirusoutbreak
0.24267220497131348,0.2425088733434677,0.25893890857696533,0.2558799684047699,drones cameras linked facialrecognition systems could collect data chinas nationwide socialcredit system system supposed running year say hello totalitarianism
0.26588907837867737,0.23600929975509644,0.25750353932380676,0.24059812724590302,coronavirus bay areas st case confirmed santa clara county health officials say wuhan china via
0.24025104939937592,0.2363353967666626,0.26617738604545593,0.25723615288734436,meanwhile china laughter best medicine felizviernesatodos
0.2660803198814392,0.2365703135728836,0.25642216205596924,0.24092711508274078,california confirms th coronavirus case declares public emergency california disease outbreak china coronarovirus wuhancoronovirus wuhan travel cdc
0.26454415917396545,0.24969352781772614,0.24366338551044464,0.2420988827943802,coronavirus since january th coordination french health authorities set medical staff welcoming flights arriving china medics paramedics deliver medical advices incoming passengers
0.2660692632198334,0.2604598104953766,0.23691514134407043,0.23655582964420319,breaking santa clara county california confirmed first case coronavirus says local health department china virus
0.26473933458328247,0.23162104189395905,0.25811493396759033,0.24552468955516815,robot serving meals amid novel coronavirus outbreak robots deployed deliver meals citizens isolation hotel hangzhou china people isolated suspicion coronavirus coronavirusoutbreak coronaviruswho
0.2660692632198334,0.2604598104953766,0.23691514134407043,0.23655582964420319,breaking santa clara county california confirmed first case coronavirus says local health department china virus
0.2660209536552429,0.25509312748908997,0.23956353962421417,0.23932234942913055,coronavirus indianarmy responding emergency created facility near manesar quarantine approximately indian students arriving wuhan china students monitored qualified team doctors watch signs infection nationfirst
0.26258566975593567,0.230655699968338,0.26135802268981934,0.24540062248706818,man returned wuhan city epidemic spread police tried return wuhan refused police killed cold blood coronavirusoutbreak china wuhan coronarovirus wuhancoronavirusoutbreak coronavirus
0.24267220497131348,0.2425088733434677,0.25893890857696533,0.2558799684047699,drones cameras linked facialrecognition systems could collect data chinas nationwide socialcredit system system supposed running year say hello totalitarianism
0.2637431025505066,0.25791677832603455,0.2441607564687729,0.2341793179512024,orwellian dystopian words uttered social media today reaction patrol drones flying around china ordering people put face masks inside amid coronavirus outbreak
0.2582103908061981,0.25635719299316406,0.24294640123844147,0.24248602986335754,china missed opportunity cee understand political economic social reality region argued wang yiwei says problems american influence
0.2593056261539459,0.2566644549369812,0.2435082495212555,0.24052166938781738,japan countries denying entry chinese citizens passports issued hubei province coronavirus emergency started singapore gone one step denying entry anyone passport china
0.25917893648147583,0.252635657787323,0.24976271390914917,0.23842273652553558,lifted sanctions units chinese tanker company cosco said partially reversing punishment company transporting iranian oil china complained measure tradetalks washington
0.26214006543159485,0.2534169554710388,0.243878573179245,0.24056442081928253,china dept state may staging additional evacuation flights citizens reimbursable basis leaving wuhan tianhe intl airport feb individuals subject cdc screening strong possibility quarantine info
0.26010313630104065,0.2519707679748535,0.2468208223581314,0.24110518395900726,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown
0.2631854712963104,0.2402128279209137,0.25549381971359253,0.24110788106918335,idea asymtomatic transmission guessing woman never allowed plane hospital wuhan china caring parents conoravirus bureaucrats batsoup
0.25917893648147583,0.252635657787323,0.24976271390914917,0.23842273652553558,lifted sanctions units chinese tanker company cosco said partially reversing punishment company transporting iranian oil china complained measure tradetalks washington
0.26214006543159485,0.2534169554710388,0.243878573179245,0.24056442081928253,china dept state may staging additional evacuation flights citizens reimbursable basis leaving wuhan tianhe intl airport feb individuals subject cdc screening strong possibility quarantine info
0.23919615149497986,0.2606253921985626,0.24035094678401947,0.25982749462127686,know gopng cannot air niugini direct flights hong kong citizens png wuhan china accorded govt
0.26217612624168396,0.24232250452041626,0.2525983154773712,0.2429029941558838,concern coronavirus outbreak impacts tourism northern europe arctic russia via virus outbreak china
0.2623528242111206,0.2398034632205963,0.2573278546333313,0.24051587283611298,china loses lose world solidarity novelcoronavirus
0.23965106904506683,0.23651017248630524,0.264443963766098,0.2593947947025299,carrielam mindset honour list together beloved china never considers hong kong people mistakes ruin soshk
0.24073579907417297,0.23847660422325134,0.26071709394454956,0.26007047295570374,according new study coronavirus scientists found contains four hiv proteins within sequence unlikely fortuitous china
0.26194214820861816,0.25017446279525757,0.24489837884902954,0.24298501014709473,travel bans damage avert public health experts warn lawmakers demand isolation china ncov outbreak
0.2642114758491516,0.2622019648551941,0.24169737100601196,0.23188915848731995,keeps giving video footages people dropping towards ground china coronarvirus
0.2597787082195282,0.2537735402584076,0.24364028871059418,0.2428075075149536,i m scared many families separated result today s ban past travelers china deeply disproportionate response coronarvirus driven much white house s nativism real public health concern keepfamiliestogether
0.26124176383018494,0.2380204200744629,0.2604483366012573,0.24028941988945007,seriously disturbing paper scientists found hiv viruslike insertions ncov virus found coronavirus hint possibility chinese virus designed fortuitous click link study
0.2603018581867218,0.25862663984298706,0.24221163988113403,0.2388598620891571,breaking announces citizens flown back china kept march air reserve base federal quarantine voluntary first order years fnr
0.23856669664382935,0.23589874804019928,0.26606762409210205,0.25946688652038574,richard burn british trade commissioner china tonight s greater china awards gtrchinaawards highlighting business opportunities salford thelowry manchester
0.24397039413452148,0.23567554354667664,0.26736706495285034,0.25298696756362915,wish china success dealing coronavirus challenge full confidence people leadership iron brother deal
0.2647664248943329,0.2616533935070038,0.23706524074077606,0.23651491105556488,also one thing china hiding number death caused virus credible chinese media outlet interviewed people working local cremation centers confirming many dead bodies sent directly hospitals cremation centers
0.263832151889801,0.2581734359264374,0.2400769144296646,0.2379174679517746,much mcdonalds food comes communist china letseats ubereats coronavirus
0.26583331823349,0.22939658164978027,0.26153966784477234,0.24323047697544098,extremely painful video don t deserve coronavirus coronavirusoutbreak prayforchina coronaviruswuhan ncov china wuhan wuhancoronavirus chinavirus wuhanpneumonia coronaoutbreak
0.2721112370491028,0.22855229675769806,0.26056310534477234,0.2387733906507492,boston usa love china staystrongwuhan wuhancoronavirus wuhan coronarovirus
0.2630414068698883,0.25902312994003296,0.2428082823753357,0.23512709140777588,several labs working coronavirus different countriesmy point patented manmade virus latest information suggests created wuhan china
0.24122223258018494,0.2602664828300476,0.24209251999855042,0.25641873478889465,save tweet india continues sabotaging cpec harm pakistan china collaboration afghanistan extraregional powers sooner later face fierce collective winning response
0.2595674991607666,0.23752617835998535,0.2566595673561096,0.24624685943126678,china coronavirus selfquarantine usmca event deageldotcom harvard professor charleslieber patsy millions die africain afcfta iatf powernomics blackexcellence caribbean haiti africandiaspora
0.24083945155143738,0.25738927721977234,0.24496282637119293,0.25680840015411377,spoke briefly work claudiajones mao s china also able share research forthcoming article part claudia jones special issue thank much opportunity
0.2448521852493286,0.23856987059116364,0.2598274052143097,0.25675055384635925,breaking also state department also ban person travelled china past days prior coming fear coronavirus
0.2564171552658081,0.2382679283618927,0.2563968598842621,0.24891801178455353,hospital staffs moral obligation job unsafe cond they ve repeatedly warmed gov t insuf resources copy inflected visitors china it s discrimination carrie lam tried cheating public it s live medics equally important everyone else
0.26081717014312744,0.2607981264591217,0.23978516459465027,0.23859953880310059,swedish media calls action attacks chinese officials sweden journalism pressfreedom china
0.24267220497131348,0.2425088733434677,0.25893890857696533,0.2558799684047699,drones cameras linked facialrecognition systems could collect data chinas nationwide socialcredit system system supposed running year say hello totalitarianism
0.2614516317844391,0.2428421676158905,0.2527219355106354,0.2429843246936798,breaking foreign nationals travelled china past two weeks banned entry united states coronavirus
0.2421879917383194,0.23712550103664398,0.26511961221694946,0.25556686520576477,our sin accepted islam we re religious family accepted islam prayed five times day read qur an parents went mecca committed crime china
0.2629474103450775,0.23844203352928162,0.25285258889198303,0.24575801193714142,breaking coronavirus hong kong gov t closes schools march declares global emergency hongkong coronavirus china wuhancoronavirusoutbreak
0.2554100453853607,0.25521332025527954,0.2482217252254486,0.24115487933158875,due threat novel coronavirus recently adjusted travel advisory china level meaning individuals travel learn restrictions photo
0.26112619042396545,0.2545062005519867,0.24329201877117157,0.24107550084590912,increasing china travel advisory level travel due spread novel coronavirus throughout china determination outbreak constitutes public health emergency international concern
0.2627480924129486,0.2570040225982666,0.24159149825572968,0.2386564016342163,citizen hubei province china within past days subject quarantine two weeks announces
0.2595026195049286,0.2592540383338928,0.24874946475028992,0.23249392211437225,harvard professor accused lying ties chinese government china
0.26635053753852844,0.2541188597679138,0.24088230729103088,0.23864829540252686,coronavirus update confirmed usa cases million chinese put lockdown spread australia cases china southkorea vietnam japan singapore thailand france cases china nearly dead cases countries human human wash hands
0.2610548734664917,0.23996961116790771,0.25494569540023804,0.24402974545955658,quarantine americans evacuated wuhan agenparl china officials people virus agenparlenglish ambiente educazione scienzaetecnologia socialnetwork
0.26514843106269836,0.257249116897583,0.24289940297603607,0.23470304906368256,hospitals throughout long island alert signs emerging coronavirus sickened hundreds people china
0.27014482021331787,0.23059147596359253,0.259857714176178,0.23940591514110565,hmmmsome interesting developments coronavirus true coronavirusaustralia coronaviruscanada ncov china wuhanoutbreak hiv
0.2620166838169098,0.23894545435905457,0.2581314146518707,0.24090638756752014,government zimbabwe going suspend travel zimbabwe china look mozambique done action please coronavirus
0.23568463325500488,0.26019835472106934,0.2441018670797348,0.2600151598453522,right flight beijing scheduled land within hour coronarvirus continues spread china nbcboston necn
0.2633436322212219,0.25661522150039673,0.24522723257541656,0.23481391370296478,game changer china iran oil coronavirus lift iranrelated sanctions units chinese shipper
0.26481324434280396,0.2333250641822815,0.2588653862476349,0.24299629032611847,declares coronavirus international emergency china wuhan coronavirus chinavirus coronavirusoutbreak wuhancoronavirus
0.25867143273353577,0.2582733929157257,0.24253138899803162,0.2405238300561905,watch live response coronavirus outbreak china began building new hospitals wuhan huoshenshan hospital capacity beds expected put use sunday
0.26283764839172363,0.23573046922683716,0.2601519227027893,0.24127988517284393,new piece much china lockdown either quarantine selfquarantine everyones watching livestreams wuhan hospitals built creating nicknames fan art hero construction vehicles bob builder china style
0.24080964922904968,0.23565587401390076,0.2640235424041748,0.25951087474823,there re crematoriums wuhan one there re ten rubbish bins carrying ashes dead abt bags each thus estimably dead bodies day china pls transparent this s way stop spreading coronarvirus
0.2666640877723694,0.23838137090206146,0.25270605087280273,0.24224847555160522,react pandemics dowloaded belo chinacoronavirus china
0.2575104534626007,0.25432518124580383,0.24486418068408966,0.2433001697063446,wondering chinese gadgets must use voice bluetooth devices techtrends digitaltransformation
0.26194214820861816,0.25017446279525757,0.24489837884902954,0.24298501014709473,travel bans damage avert public health experts warn lawmakers demand isolation china ncov outbreak
0.26776742935180664,0.25898346304893494,0.23723463714122772,0.2360145002603531,coronaroviruscoronarovirus china said niqaab banned chinese wearing masks niqaab power allah coronavirusuk pakistan
0.26194214820861816,0.25017446279525757,0.24489837884902954,0.24298501014709473,travel bans damage avert public health experts warn lawmakers demand isolation china ncov outbreak
0.2404688149690628,0.23446820676326752,0.2628324627876282,0.26223042607307434,allegedly big announcement tomorrow chengdu next put lock quarantine according recording case coronarvirus china wuhan wuhanvirus hubei virus coronavirus coronaoutbreak chengdu
0.26175549626350403,0.25732675194740295,0.2435680329799652,0.23734968900680542,coronavirus leaked videos wuhan china maximum alert confirmed collapse hospitals city wuhan must prepared scared heavily censored please retweet truth dangerous situation
0.24267220497131348,0.2425088733434677,0.25893890857696533,0.2558799684047699,drones cameras linked facialrecognition systems could collect data chinas nationwide socialcredit system system supposed running year say hello totalitarianism
0.26047059893608093,0.25814732909202576,0.24268408119678497,0.2386980503797531,first batch indian passengers air india special flight take wuhan china shortly ani ndtv x
0.26324769854545593,0.23514753580093384,0.2561802268028259,0.2454245388507843,nightmare coronaoutbreak china coronavirus
0.26454606652259827,0.23550456762313843,0.2589383125305176,0.24101099371910095,first batch indian passengers air india special flight wuhan china coronavirus coronavirusindia chinavirus ndtvexclusive ndtv x
0.25750499963760376,0.2415054440498352,0.2570085823535919,0.2439810186624527,usa imposes temporary travelban suspending entry country starting sunday foreign nationals pose risk transmitting ncov virus china coronavirus ncov
0.2587074637413025,0.23922233283519745,0.2565231919288635,0.24554702639579773,christian funerals banned chinese government reach china banonchristianfunerals
0.2675873041152954,0.22979573905467987,0.2594960033893585,0.24312099814414978,friends apartment wuhan china people neighborhood chanting apartments wuhan add oil jia meaning come wuhan wuhan coronarvirus china wuhan wuhanvirus hubei virus coronavirus coronaoutbreak
0.26325616240501404,0.2602037191390991,0.24293068051338196,0.2336094081401825,china panicbuilding entire hospitals matter days construction china wuhan engineering
0.2632707357406616,0.23801203072071075,0.2579789459705353,0.24073824286460876,evidence manmade coronavirus israel bombs gaza lie century implodes coronavirus biowarfare china hiv vaccines israel gaza palestine lieofthecentury iraq iran africa usforeignpolicy thedailywrapup
0.2626662850379944,0.2336176037788391,0.2581142783164978,0.24560192227363586,china way airport street empty first time coronavirus claiming lives coronavirusoutbreak
0.26655226945877075,0.23459123075008392,0.2609293758869171,0.23792704939842224,actually folks want secure borders let s keep diseased foreigners country china coronaoutbreak coronavirus
0.2635805606842041,0.25412365794181824,0.24442486464977264,0.23787100613117218,china mishandling coronarvirus worlds markets taking dump thanks china
0.2625960409641266,0.258259117603302,0.24040310084819794,0.23874177038669586,time vast majority confirmed ncov cases china majority still linked wuhan made clear declaration pheic reflection situation china china s response comprehensive
0.25952908396720886,0.25342580676078796,0.24600249528884888,0.24104267358779907,breaking white house declares coronavirus public health emergency closes border visitors china amid outbreak thats sickened six americans nearly globally
0.2342088371515274,0.2620716392993927,0.242676243185997,0.2610433101654053,even leaked video footage showing massive exodus people trying leave avoid major big cities china duo coronavirus declared global health emergency yesterday
0.26112619042396545,0.2545062005519867,0.24329201877117157,0.24107550084590912,increasing china travel advisory level travel due spread novel coronavirus throughout china determination outbreak constitutes public health emergency international concern
0.2682524025440216,0.23601877689361572,0.2533406913280487,0.24238808453083038,uprising quickly ended qing dynasty began wuhan today people china saying epidemic overwhelming regime wuhan chinas chernobyl marx told history repeats wuhancoronavirus
0.2618216276168823,0.2399873286485672,0.255708783864975,0.2424822449684143,china coronavirus selfquarantine usmca event deageldotcom people dropping dead like flies remember usa population decrease africain afcfta iatf powernomics blackexcellence caribbean haiti africandiaspora
0.26583331823349,0.22939658164978027,0.26153966784477234,0.24323047697544098,extremely painful video don t deserve coronavirus coronavirusoutbreak prayforchina coronaviruswuhan ncov china wuhan wuhancoronavirus chinavirus wuhanpneumonia coronaoutbreak
0.25890710949897766,0.25464558601379395,0.24658456444740295,0.2398628294467926,send chinese sneeze inside lebanese parliament china coronarvirus lebanonprotests
0.25889432430267334,0.23792120814323425,0.25724083185195923,0.24594365060329437,breaking bans travelers whos china last days coronovirusoutbreak put monitored selfquarantine
0.23408372700214386,0.25403016805648804,0.2544376850128174,0.25744837522506714,trump administration yet reveal details kushner meeting china
0.2608959972858429,0.2588585317134857,0.24068379402160645,0.23956160247325897,entered hubei province coronarvirus outbreak started virtually nobody streets checkpoint police said won t let back looks like entire province hubei population million locked downchina
0.26130133867263794,0.24115316569805145,0.2545529305934906,0.24299252033233643,life expectancy increase even hold china accountable protecting fentanyl gangs xijinping runs worlds effective surveillance apparatus largescale criminal organizations could operate without approval
0.2668064534664154,0.23564831912517548,0.2600027322769165,0.23754243552684784,breathing communicating mortuary car arrived yet waiting coronavirus pneumonia wuhan china infectiousdisease
0.26375335454940796,0.23430486023426056,0.2577556073665619,0.2441861927509308,characteristic aids coronavirus cononavirus caronavirus coronovirus attack immune system violently permanently untill breaks china
0.26224201917648315,0.23718933761119843,0.2592361569404602,0.2413325011730194,man died middle street wuhan china coronavirus virus arose one wanted approach fear would died due infection video
0.24095985293388367,0.25891101360321045,0.24510759115219116,0.25502148270606995,twitter censored platform bows gov nation resides quite open direct hostility towards china
0.26010313630104065,0.2519707679748535,0.2468208223581314,0.24110518395900726,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown
0.260491281747818,0.25413063168525696,0.24294525384902954,0.24243280291557312,flight arrived toronto canada said one could get plane reports people monitored fever flight flight number unknown coronarvirus china
0.26097872853279114,0.2369077056646347,0.25596487522125244,0.2461487054824829,prochinese communist thugs brutalize hongkongprotesters peacefully protesting chinas influence intimidation tactic straight communist playbook
0.25429198145866394,0.253071665763855,0.24671649932861328,0.24591979384422302,war room pandemic best place stay current global coronavirus outbreak hosted steve bannon tune daily am latest analysis public health china experts thought leaders natsec analysts much
0.26008638739585876,0.23696184158325195,0.25969910621643066,0.2432527095079422,increible que esto suceda hoy happens china china
0.26861900091171265,0.23449289798736572,0.2566559612751007,0.2402321696281433,hongkongprotest chinavirus lucky son frontline protester china coronavirus wuhanpneumonia
0.2633282244205475,0.24072930216789246,0.2495850771665573,0.24635747075080872,declaring public health emergency international concern global outbreak ncov happening china happening countries
0.24520361423492432,0.2447967529296875,0.2559772729873657,0.2540223300457001,nothing president honest fraud everything say fraudulent come phrase child light behavior make sense made better deals china mexico canada soon europe
0.23597970604896545,0.26137468218803406,0.24133439362049103,0.26131120324134827,country arms race led usa china via machinelearning deeplearning iot mpgvip robotics iiot autonomousvehicles datascience ir
0.26010313630104065,0.2519707679748535,0.2468208223581314,0.24110518395900726,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown
0.23597970604896545,0.26137468218803406,0.24133439362049103,0.26131120324134827,country arms race led usa china via machinelearning deeplearning iot mpgvip robotics iiot autonomousvehicles datascience ir
0.24286919832229614,0.23923268914222717,0.26518112421035767,0.252716988325119,chinas first fully robotic restaurant opened guangzhou city january whats like eat robotoperated restaurant lets take look
0.24267220497131348,0.2425088733434677,0.25893890857696533,0.2558799684047699,drones cameras linked facialrecognition systems could collect data chinas nationwide socialcredit system system supposed running year say hello totalitarianism
0.26342105865478516,0.2573939859867096,0.24440650641918182,0.23477840423583984,hoped international community recognize importantly support efforts china making contain pandemic maintain global health security coronavirus opinion
0.2342088371515274,0.2620716392993927,0.242676243185997,0.2610433101654053,even leaked video footage showing massive exodus people trying leave avoid major big cities china duo coronavirus declared global health emergency yesterday
0.24267220497131348,0.2425088733434677,0.25893890857696533,0.2558799684047699,drones cameras linked facialrecognition systems could collect data chinas nationwide socialcredit system system supposed running year say hello totalitarianism
0.24427397549152374,0.23125743865966797,0.2630479037761688,0.26142075657844543,chinesenewyear yearoftherat liondance lionheads firecrackers fireworks chinese boston chinatown encorebostonharbor masarati encore boston harbor
0.2421879917383194,0.23712550103664398,0.26511961221694946,0.25556686520576477,our sin accepted islam we re religious family accepted islam prayed five times day read qur an parents went mecca committed crime china
0.2657281458377838,0.23668164014816284,0.25520703196525574,0.24238309264183044,obviously following whos statement yesterday global health emergency theres lot confusion questions masks dodont work guidance chinas top government newspaper giving people
0.26064324378967285,0.260587602853775,0.23946046829223633,0.23930872976779938,maskson china else china s communist regime getting bit creepy coronavirus response stalking people loudspeaker drones wearing masks it s clever scary one terrified child seen running back home
0.23546487092971802,0.26864513754844666,0.23618629574775696,0.25970369577407837,seems like nature it s taking revenge coronarvirus china
0.2625866234302521,0.25135546922683716,0.2441059947013855,0.24195195734500885,declaring public health emergency coronavirus outbreak imposing temporary ban entry foreign nationals visited china last days americans returning mainland china subject health screening days quarantine
0.23844094574451447,0.26216527819633484,0.24129536747932434,0.25809842348098755,imposition mfpr export tarifffee acts kind subsidy local manufacturers tax horgan s stick designed force producers sell local companies rather export higher profits holland china us cedar lumber
0.25889432430267334,0.23792120814323425,0.25724083185195923,0.24594365060329437,breaking bans travelers whos china last days coronovirusoutbreak put monitored selfquarantine
0.25889432430267334,0.23792120814323425,0.25724083185195923,0.24594365060329437,breaking bans travelers whos china last days coronovirusoutbreak put monitored selfquarantine
0.2610676884651184,0.2555551826953888,0.24250268936157227,0.2408744990825653,australia gotten permission china evacuate citizens wuhan britain delay evacuation hostage diplomacy quarantinechina
0.24175897240638733,0.23956476151943207,0.26040780544281006,0.25826844573020935,interesting china religious issues travel ban coronavirus epidemic travel china greed airlines tourism business trumpadministration restricts travel nigeria five countries
0.2625866234302521,0.25135546922683716,0.2441059947013855,0.24195195734500885,declaring public health emergency coronavirus outbreak imposing temporary ban entry foreign nationals visited china last days americans returning mainland china subject health screening days quarantine
0.26220518350601196,0.2578986585140228,0.24240386486053467,0.23749223351478577,coronavirus itbp creates facility swiftly near itbp chhawla camp new delhi quarantine approximately indian families arriving wuhan china families monitored qualified team doctors watch signs infection
0.26342105865478516,0.2573939859867096,0.24440650641918182,0.23477840423583984,hoped international community recognize importantly support efforts china making contain pandemic maintain global health security coronavirus opinion
0.26064324378967285,0.260587602853775,0.23946046829223633,0.23930872976779938,maskson china else china s communist regime getting bit creepy coronavirus response stalking people loudspeaker drones wearing masks it s clever scary one terrified child seen running back home
0.26510515809059143,0.2532736659049988,0.24608756601810455,0.23553365468978882,united states secretary health human services alex azar friday announced americans travel chinas hubei province subjected day quarantine coronavirus
0.26010313630104065,0.2519707679748535,0.2468208223581314,0.24110518395900726,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown
0.24267220497131348,0.2425088733434677,0.25893890857696533,0.2558799684047699,drones cameras linked facialrecognition systems could collect data chinas nationwide socialcredit system system supposed running year say hello totalitarianism
0.2694501280784607,0.2397860884666443,0.2499358206987381,0.24082794785499573,many countries report new cases coronavirus infection china chinavirus
0.2692132592201233,0.2362557202577591,0.25817742943763733,0.2363535612821579,satellite images show fast hospitals built deal deadly coronavirus outbreak chinese city wuhan images captured pl iades operated image courtesy coronavirusoutbreak china
0.26135215163230896,0.25634288787841797,0.24122890830039978,0.2410760372877121,another person literately fell dead ground ill coronavirus hubei province china video contains disturbing footage
0.23743677139282227,0.23517479002475739,0.26423379778862,0.26315462589263916,video boxes hubie province china full face masks sitting field used delivered intentional red cross fund coronavirus wuhan
0.26064324378967285,0.260587602853775,0.23946046829223633,0.23930872976779938,maskson china else china s communist regime getting bit creepy coronavirus response stalking people loudspeaker drones wearing masks it s clever scary one terrified child seen running back home
0.2596302628517151,0.2569686770439148,0.24830059707164764,0.23510043323040009,trump administration friday declared coronavirus public health emergency united states announced people pose risk transmitting disease temporarily suspended entry china
0.23682326078414917,0.2624433934688568,0.24262894690036774,0.2581043839454651,breaking china sent many chinese tourists iran might infected coronarovirus spread iranians wearing mask sort protection iran regime would anything kill innocent people china helping
0.26010313630104065,0.2519707679748535,0.2468208223581314,0.24110518395900726,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown
0.2626367211341858,0.26132088899612427,0.23915022611618042,0.23689217865467072,see leaked video footage chinese messaging app wechat international red cross donated tons face masks government till point refused hand people doctors wuhan hubei province china
0.2626367211341858,0.26132088899612427,0.23915022611618042,0.23689217865467072,see leaked video footage chinese messaging app wechat international red cross donated tons face masks government till point refused hand people doctors wuhan hubei province china
0.26115143299102783,0.25381311774253845,0.24661435186862946,0.23842109739780426,business travel advisory yesterday department state issued level travel warning mainland china state department advises citizens travel china due novel coronavirusuk share click
0.2491845190525055,0.24167726933956146,0.25677958130836487,0.2523585855960846,agree discussion lunch going limb financially expedient china markets
0.2665594220161438,0.24961502850055695,0.24507884681224823,0.2387467473745346,health alert ongoing outbreak respiratory illness caused novel new coronavirus first identified wuhan china additional cases identified international locations prepared travel restrictions little advance notice
0.2607693672180176,0.24145910143852234,0.25313493609428406,0.2446366548538208,incoming flights china limited seven airports sunday due coronavirus
0.2626148462295532,0.25511622428894043,0.2431432455778122,0.23912571370601654,indianarmy see means job coronavirus indianarmy responding emergency created facility near manesar quarantine approximately indian students arriving wuhan china
